sample_id,filename,typing_pattern,password,num_keystrokes,avg_dwell_time,avg_flight_time,user_type
516,sample516.csv,moderate_typer,securepassword123,17,136.64529411764707,107.96529411764706,
517,sample517.csv,expert_typer,securepassword123,17,67.87529411764706,83.55176470588236,
518,sample518.csv,careful_typer,securepassword123,17,170.92411764705884,153.2970588235294,
519,sample519.csv,moderate_typer,securepassword123,17,125.8935294117647,141.63235294117646,
520,sample520.csv,fast_typer,securepassword123,17,96.58941176470587,93.25941176470589,
521,sample521.csv,fast_typer,securepassword123,17,95.03823529411764,86.85352941176473,
522,sample522.csv,moderate_typer,securepassword123,17,123.66470588235292,117.13823529411765,
523,sample523.csv,expert_typer,securepassword123,17,68.84882352941177,79.28588235294117,
524,sample524.csv,careful_typer,securepassword123,17,164.8105882352941,137.9905882352941,
525,sample525.csv,expert_typer,securepassword123,17,65.20764705882354,73.96117647058823,
526,sample526.csv,careful_typer,securepassword123,17,159.6358823529412,140.25764705882352,
527,sample527.csv,moderate_typer,securepassword123,17,117.34764705882354,138.48529411764707,
528,sample528.csv,careful_typer,securepassword123,17,160.4541176470588,153.72058823529412,
529,sample529.csv,fast_typer,securepassword123,17,95.93235294117646,96.29823529411766,
530,sample530.csv,moderate_typer,securepassword123,17,124.06235294117647,112.5035294117647,
531,sample531.csv,fast_typer,securepassword123,17,95.62117647058824,103.66588235294117,
532,sample532.csv,slow_typer,securepassword123,17,212.6094117647059,184.20176470588234,
533,sample533.csv,moderate_typer,securepassword123,17,118.74647058823528,112.76058823529411,
534,sample534.csv,moderate_typer,securepassword123,17,111.1405882352941,126.67529411764706,
535,sample535.csv,expert_typer,securepassword123,17,80.37823529411764,81.24176470588235,
536,sample536.csv,fast_typer,securepassword123,17,83.82235294117648,98.53117647058825,
537,sample537.csv,moderate_typer,securepassword123,17,120.64411764705883,114.87352941176471,
538,sample538.csv,fast_typer,securepassword123,17,90.66411764705882,94.07470588235294,
539,sample539.csv,expert_typer,securepassword123,17,63.56470588235294,71.58529411764705,
540,sample540.csv,erratic_typer,securepassword123,17,147.26647058823528,143.52823529411765,
541,sample541.csv,moderate_typer,securepassword123,17,117.25294117647059,124.60764705882355,
542,sample542.csv,moderate_typer,securepassword123,17,123.20764705882351,136.32176470588234,
543,sample543.csv,expert_typer,securepassword123,17,72.26705882352941,82.23588235294118,
544,sample544.csv,careful_typer,securepassword123,17,157.0070588235294,138.4529411764706,
545,sample545.csv,careful_typer,securepassword123,17,151.34705882352938,140.57882352941175,
546,sample546.csv,slow_typer,securepassword123,17,193.34764705882353,176.3694117647059,
547,sample547.csv,slow_typer,securepassword123,17,237.40764705882353,161.36294117647057,
548,sample548.csv,moderate_typer,securepassword123,17,107.16705882352942,107.67,
549,sample549.csv,fast_typer,securepassword123,17,84.36235294117648,88.04705882352943,
550,sample550.csv,fast_typer,securepassword123,17,87.79,104.72235294117648,
551,sample551.csv,moderate_typer,securepassword123,17,130.77411764705883,125.46411764705881,
552,sample552.csv,slow_typer,securepassword123,17,232.1770588235294,164.72117647058826,
553,sample553.csv,moderate_typer,securepassword123,17,134.8994117647059,126.03529411764706,
554,sample554.csv,fast_typer,securepassword123,17,72.58,99.09529411764706,
555,sample555.csv,fast_typer,securepassword123,17,88.59,93.91117647058823,
556,sample556.csv,expert_typer,securepassword123,17,72.63058823529411,77.62235294117647,
557,sample557.csv,two_finger_typer,securepassword123,17,163.54823529411763,206.02117647058824,
558,sample558.csv,moderate_typer,securepassword123,17,118.97,137.69411764705885,
559,sample559.csv,moderate_typer,securepassword123,17,103.37764705882353,128.09529411764706,
560,sample560.csv,fast_typer,securepassword123,17,94.93294117647058,111.22411764705883,
561,sample561.csv,slow_typer,securepassword123,17,173.6305882352941,183.06411764705882,
562,sample562.csv,erratic_typer,securepassword123,17,136.47764705882355,112.78529411764707,
563,sample563.csv,fast_typer,securepassword123,17,86.5829411764706,85.23058823529412,
564,sample564.csv,moderate_typer,securepassword123,17,120.69529411764707,149.9029411764706,
565,sample565.csv,moderate_typer,securepassword123,17,114.93705882352941,144.1564705882353,
566,sample566.csv,expert_typer,securepassword123,17,65.5035294117647,70.43470588235293,
567,sample567.csv,fast_typer,securepassword123,17,89.62470588235294,93.84235294117649,
568,sample568.csv,moderate_typer,securepassword123,17,130.22470588235294,134.19529411764705,
569,sample569.csv,fast_typer,securepassword123,17,99.98058823529412,90.72882352941177,
570,sample570.csv,erratic_typer,securepassword123,17,154.75764705882352,132.44411764705885,
571,sample571.csv,moderate_typer,securepassword123,17,134.63764705882355,116.51470588235294,
572,sample572.csv,careful_typer,securepassword123,17,147.1705882352941,128.16823529411766,
573,sample573.csv,careful_typer,securepassword123,17,148.33823529411765,129.8629411764706,
574,sample574.csv,slow_typer,securepassword123,17,196.36411764705883,199.2094117647059,
575,sample575.csv,fast_typer,securepassword123,17,93.07882352941176,82.70235294117649,
576,sample576.csv,fast_typer,securepassword123,17,92.30588235294118,84.73294117647059,
577,sample577.csv,fast_typer,securepassword123,17,83.16294117647058,89.61117647058825,
578,sample578.csv,moderate_typer,securepassword123,17,123.4464705882353,102.99058823529411,
579,sample579.csv,slow_typer,securepassword123,17,220.64000000000001,172.4558823529412,
580,sample580.csv,slow_typer,securepassword123,17,232.20470588235295,169.75176470588238,
581,sample581.csv,careful_typer,securepassword123,17,164.01529411764707,157.5864705882353,
582,sample582.csv,moderate_typer,securepassword123,17,120.70882352941177,121.44294117647057,
583,sample583.csv,moderate_typer,securepassword123,17,133.92882352941177,134.96235294117648,
584,sample584.csv,fast_typer,securepassword123,17,73.93941176470587,96.25588235294117,
585,sample585.csv,careful_typer,securepassword123,17,184.05941176470586,150.49529411764706,
586,sample586.csv,careful_typer,securepassword123,17,165.49705882352941,146.97000000000003,
587,sample587.csv,careful_typer,securepassword123,17,177.05941176470589,137.7041176470588,
588,sample588.csv,careful_typer,securepassword123,17,160.59411764705885,144.37,
589,sample589.csv,moderate_typer,securepassword123,17,131.73117647058822,113.69823529411764,
590,sample590.csv,moderate_typer,securepassword123,17,121.25823529411764,114.56235294117647,
591,sample591.csv,moderate_typer,securepassword123,17,131.95176470588234,147.88764705882355,
592,sample592.csv,careful_typer,securepassword123,17,156.2847058823529,136.64000000000001,
593,sample593.csv,careful_typer,securepassword123,17,160.14823529411768,126.33352941176472,
594,sample594.csv,slow_typer,securepassword123,17,185.91470588235296,162.78588235294117,
595,sample595.csv,erratic_typer,securepassword123,17,132.04941176470587,135.05764705882353,
596,sample596.csv,expert_typer,securepassword123,17,70.63588235294118,82.26823529411766,
597,sample597.csv,moderate_typer,securepassword123,17,130.74411764705886,113.8035294117647,
598,sample598.csv,careful_typer,securepassword123,17,141.67882352941177,134.93588235294118,
599,sample599.csv,fast_typer,securepassword123,17,88.5729411764706,86.08411764705883,
600,sample600.csv,moderate_typer,securepassword123,17,130.14176470588237,114.14470588235294,
601,sample601.csv,erratic_typer,securepassword123,17,150.2635294117647,152.0135294117647,
602,sample602.csv,moderate_typer,securepassword123,17,125.44,106.51294117647059,
603,sample603.csv,fast_typer,securepassword123,17,81.8329411764706,82.67470588235294,
604,sample604.csv,moderate_typer,securepassword123,17,125.70176470588234,130.31294117647056,
605,sample605.csv,moderate_typer,securepassword123,17,110.3070588235294,99.83058823529413,
606,sample606.csv,moderate_typer,securepassword123,17,118.75117647058825,127.96529411764705,
607,sample607.csv,erratic_typer,securepassword123,17,125.11941176470589,127.21823529411765,
608,sample608.csv,erratic_typer,securepassword123,17,138.44,144.7829411764706,
609,sample609.csv,moderate_typer,securepassword123,17,109.32411764705884,108.43117647058823,
610,sample610.csv,fast_typer,securepassword123,17,87.63411764705882,95.6164705882353,
611,sample611.csv,moderate_typer,securepassword123,17,118.19882352941175,125.31882352941174,
612,sample612.csv,fast_typer,securepassword123,17,79.1335294117647,95.77705882352942,
613,sample613.csv,slow_typer,securepassword123,17,206.04058823529408,140.53058823529412,
614,sample614.csv,fast_typer,securepassword123,17,78.37294117647059,96.30529411764707,
615,sample615.csv,fast_typer,securepassword123,17,98.69823529411765,101.1464705882353,
616,sample616.csv,moderate_typer,securepassword123,17,110.71588235294118,126.45764705882351,
617,sample617.csv,fast_typer,securepassword123,17,91.0035294117647,94.46470588235294,
618,sample618.csv,moderate_typer,securepassword123,17,124.78705882352942,120.79235294117649,
619,sample619.csv,expert_typer,securepassword123,17,74.18823529411763,74.45588235294117,
620,sample620.csv,fast_typer,securepassword123,17,80.60352941176471,77.6441176470588,
621,sample621.csv,careful_typer,securepassword123,17,169.32647058823528,141.0,
622,sample622.csv,fast_typer,securepassword123,17,82.48764705882353,95.39470588235294,
623,sample623.csv,moderate_typer,securepassword123,17,128.0570588235294,121.25411764705883,
624,sample624.csv,fast_typer,securepassword123,17,83.84176470588235,99.19882352941177,
625,sample625.csv,two_finger_typer,securepassword123,17,203.57352941176472,232.64470588235292,
626,sample626.csv,fast_typer,securepassword123,17,95.5564705882353,87.38411764705883,
627,sample627.csv,fast_typer,securepassword123,17,76.23176470588236,84.94235294117647,
628,sample628.csv,careful_typer,securepassword123,17,161.29588235294116,144.67058823529413,
629,sample629.csv,fast_typer,securepassword123,17,87.59117647058824,96.17588235294117,
630,sample630.csv,careful_typer,securepassword123,17,176.81823529411764,148.84058823529412,
631,sample631.csv,fast_typer,securepassword123,17,82.1935294117647,92.21000000000001,
632,sample632.csv,expert_typer,securepassword123,17,67.16529411764705,85.81058823529413,
633,sample633.csv,moderate_typer,securepassword123,17,123.3223529411765,121.09705882352942,
634,sample634.csv,expert_typer,securepassword123,17,74.05235294117648,80.81058823529412,
635,sample635.csv,careful_typer,securepassword123,17,169.89882352941177,139.1364705882353,
636,sample636.csv,fast_typer,securepassword123,17,86.57823529411765,85.87235294117647,
637,sample637.csv,moderate_typer,securepassword123,17,130.96823529411765,109.48823529411764,
638,sample638.csv,fast_typer,securepassword123,17,84.77058823529413,91.82176470588236,
639,sample639.csv,careful_typer,securepassword123,17,168.44294117647055,121.10529411764706,
640,sample640.csv,moderate_typer,securepassword123,17,120.5070588235294,156.43470588235292,
641,sample641.csv,slow_typer,securepassword123,17,206.83705882352942,173.52117647058824,
642,sample642.csv,moderate_typer,securepassword123,17,131.76235294117646,114.51058823529412,
643,sample643.csv,moderate_typer,securepassword123,17,115.67294117647059,135.45235294117649,
644,sample644.csv,moderate_typer,securepassword123,17,115.3629411764706,131.1494117647059,
645,sample645.csv,moderate_typer,securepassword123,17,132.15588235294115,133.21176470588236,
646,sample646.csv,moderate_typer,securepassword123,17,113.58,137.36352941176472,
647,sample647.csv,moderate_typer,securepassword123,17,142.11294117647057,139.57941176470587,
648,sample648.csv,moderate_typer,securepassword123,17,114.14647058823529,122.60470588235293,
649,sample649.csv,moderate_typer,securepassword123,17,138.29999999999998,140.02176470588236,
650,sample650.csv,moderate_typer,securepassword123,17,133.83882352941177,128.82882352941178,
651,sample651.csv,fast_typer,securepassword123,17,80.6441176470588,67.76882352941176,
652,sample652.csv,moderate_typer,securepassword123,17,130.93411764705883,151.85647058823528,
653,sample653.csv,moderate_typer,securepassword123,17,137.0664705882353,127.15823529411765,
654,sample654.csv,slow_typer,securepassword123,17,199.97529411764708,159.3235294117647,
655,sample655.csv,moderate_typer,securepassword123,17,116.48941176470588,132.37058823529412,
656,sample656.csv,fast_typer,securepassword123,17,80.51176470588236,104.61941176470589,
657,sample657.csv,fast_typer,securepassword123,17,86.2505882352941,88.86529411764707,
658,sample658.csv,erratic_typer,securepassword123,17,177.91588235294117,137.87176470588236,
659,sample659.csv,moderate_typer,securepassword123,17,113.69588235294115,116.5464705882353,
660,sample660.csv,careful_typer,securepassword123,17,173.60411764705884,145.3164705882353,
661,sample661.csv,fast_typer,securepassword123,17,85.91117647058822,104.2764705882353,
662,sample662.csv,moderate_typer,securepassword123,17,128.20647058823528,142.19470588235293,
663,sample663.csv,expert_typer,securepassword123,17,74.2994117647059,79.4170588235294,
664,sample664.csv,expert_typer,securepassword123,17,66.92411764705882,75.80117647058825,
665,sample665.csv,careful_typer,securepassword123,17,165.34823529411764,130.1570588235294,
666,sample666.csv,fast_typer,securepassword123,17,98.87411764705882,94.36176470588236,
667,sample667.csv,careful_typer,securepassword123,17,154.9758823529412,138.12588235294118,
668,sample668.csv,slow_typer,securepassword123,17,185.09411764705882,164.99470588235295,
669,sample669.csv,moderate_typer,securepassword123,17,126.88058823529413,130.1494117647059,
670,sample670.csv,expert_typer,securepassword123,17,78.51117647058824,80.35,
671,sample671.csv,moderate_typer,securepassword123,17,116.26941176470591,130.0241176470588,
672,sample672.csv,fast_typer,securepassword123,17,93.31823529411766,97.21529411764705,
673,sample673.csv,fast_typer,securepassword123,17,76.89,94.39117647058823,
674,sample674.csv,expert_typer,securepassword123,17,63.60176470588235,74.76,
675,sample675.csv,moderate_typer,securepassword123,17,112.95882352941176,115.27176470588235,
676,sample676.csv,fast_typer,securepassword123,17,92.72117647058822,100.32117647058824,
677,sample677.csv,careful_typer,securepassword123,17,172.26176470588234,134.87764705882353,
678,sample678.csv,moderate_typer,securepassword123,17,134.99588235294118,112.24352941176471,
679,sample679.csv,careful_typer,securepassword123,17,169.50411764705882,158.22823529411767,
680,sample680.csv,fast_typer,securepassword123,17,87.83058823529412,85.55,
681,sample681.csv,fast_typer,securepassword123,17,85.64176470588235,94.00705882352942,
682,sample682.csv,slow_typer,securepassword123,17,188.6464705882353,195.54470588235293,
683,sample683.csv,fast_typer,securepassword123,17,87.45941176470588,73.91235294117647,
684,sample684.csv,moderate_typer,securepassword123,17,121.43588235294116,132.2570588235294,
685,sample685.csv,slow_typer,securepassword123,17,225.2970588235294,138.06647058823526,
686,sample686.csv,moderate_typer,securepassword123,17,133.28176470588235,117.64,
687,sample687.csv,moderate_typer,securepassword123,17,112.54941176470588,121.6370588235294,
688,sample688.csv,moderate_typer,securepassword123,17,120.7935294117647,137.89000000000001,
689,sample689.csv,careful_typer,securepassword123,17,172.24882352941177,148.94823529411764,
690,sample690.csv,moderate_typer,securepassword123,17,124.66823529411765,127.41176470588235,
691,sample691.csv,erratic_typer,securepassword123,17,142.32470588235293,152.74705882352941,
692,sample692.csv,fast_typer,securepassword123,17,90.27117647058824,93.7205882352941,
693,sample693.csv,moderate_typer,securepassword123,17,132.04294117647055,109.69823529411765,
694,sample694.csv,moderate_typer,securepassword123,17,136.48941176470586,124.4370588235294,
695,sample695.csv,fast_typer,securepassword123,17,76.55882352941177,85.38529411764706,
696,sample696.csv,slow_typer,securepassword123,17,198.31470588235294,189.17117647058822,
697,sample697.csv,moderate_typer,securepassword123,17,118.29823529411766,122.84941176470589,
698,sample698.csv,moderate_typer,securepassword123,17,121.60764705882353,123.33588235294118,
699,sample699.csv,fast_typer,securepassword123,17,78.07352941176471,91.87823529411764,
700,sample700.csv,moderate_typer,securepassword123,17,114.17647058823529,132.83294117647057,
701,sample701.csv,careful_typer,securepassword123,17,168.24705882352941,139.4964705882353,
702,sample702.csv,moderate_typer,securepassword123,17,110.32823529411765,110.97705882352942,
703,sample703.csv,slow_typer,securepassword123,17,230.06000000000003,159.26529411764707,
704,sample704.csv,moderate_typer,securepassword123,17,113.73176470588236,111.4035294117647,
705,sample705.csv,careful_typer,securepassword123,17,158.4364705882353,147.1588235294118,
706,sample706.csv,careful_typer,securepassword123,17,169.3264705882353,134.03058823529412,
707,sample707.csv,fast_typer,securepassword123,17,81.81764705882352,92.77647058823528,
708,sample708.csv,expert_typer,securepassword123,17,80.75529411764704,87.36764705882354,
709,sample709.csv,expert_typer,securepassword123,17,77.83117647058825,78.99470588235295,
710,sample710.csv,moderate_typer,securepassword123,17,126.72117647058822,106.5029411764706,
711,sample711.csv,moderate_typer,securepassword123,17,122.02588235294118,126.58058823529414,
712,sample712.csv,fast_typer,securepassword123,17,88.0664705882353,104.96882352941176,
713,sample713.csv,expert_typer,securepassword123,17,77.78,75.42823529411764,
714,sample714.csv,moderate_typer,securepassword123,17,119.27117647058823,122.12588235294118,
715,sample715.csv,moderate_typer,securepassword123,17,110.35823529411765,124.58058823529414,
716,sample716.csv,careful_typer,securepassword123,17,162.15058823529412,164.2741176470588,
717,sample717.csv,fast_typer,securepassword123,17,89.91823529411765,104.21117647058823,
718,sample718.csv,two_finger_typer,securepassword123,17,200.61823529411765,197.16823529411766,
719,sample719.csv,moderate_typer,securepassword123,17,117.83352941176472,128.71411764705886,
720,sample720.csv,moderate_typer,securepassword123,17,123.37823529411764,147.97823529411767,
721,sample721.csv,moderate_typer,securepassword123,17,126.63411764705883,118.26882352941179,
722,sample722.csv,moderate_typer,securepassword123,17,107.08235294117647,125.09588235294119,
723,sample723.csv,moderate_typer,securepassword123,17,128.57647058823528,138.93823529411767,
724,sample724.csv,careful_typer,securepassword123,17,157.2811764705882,170.34470588235294,
725,sample725.csv,expert_typer,securepassword123,17,72.0570588235294,84.54764705882353,
726,sample726.csv,careful_typer,securepassword123,17,152.1735294117647,140.27411764705883,
727,sample727.csv,fast_typer,securepassword123,17,84.18176470588236,92.49411764705881,
728,sample728.csv,careful_typer,securepassword123,17,177.26941176470586,143.7776470588235,
729,sample729.csv,fast_typer,securepassword123,17,97.96058823529411,96.41764705882353,
730,sample730.csv,careful_typer,securepassword123,17,167.67588235294116,132.4929411764706,
731,sample731.csv,fast_typer,securepassword123,17,96.66117647058823,87.11235294117648,
732,sample732.csv,moderate_typer,securepassword123,17,124.22411764705882,137.17470588235295,
733,sample733.csv,slow_typer,securepassword123,17,194.2294117647059,185.8505882352941,
734,sample734.csv,erratic_typer,securepassword123,17,145.88823529411764,83.11352941176472,
735,sample735.csv,careful_typer,securepassword123,17,169.02764705882353,140.05352941176469,
736,sample736.csv,expert_typer,securepassword123,17,67.2570588235294,70.89882352941176,
737,sample737.csv,fast_typer,securepassword123,17,80.45529411764707,95.69235294117647,
738,sample738.csv,fast_typer,securepassword123,17,80.1135294117647,86.04117647058823,
739,sample739.csv,moderate_typer,securepassword123,17,137.42352941176472,147.96882352941176,
740,sample740.csv,careful_typer,securepassword123,17,174.00470588235297,160.0035294117647,
741,sample741.csv,expert_typer,securepassword123,17,68.39235294117645,79.98470588235294,
742,sample742.csv,slow_typer,securepassword123,17,225.44588235294117,156.0364705882353,
743,sample743.csv,fast_typer,securepassword123,17,84.33823529411767,94.06588235294117,
744,sample744.csv,careful_typer,securepassword123,17,166.7064705882353,153.6294117647059,
745,sample745.csv,erratic_typer,securepassword123,17,162.29999999999998,118.23529411764706,
746,sample746.csv,moderate_typer,securepassword123,17,113.15411764705881,125.97764705882352,
747,sample747.csv,careful_typer,securepassword123,17,153.87176470588236,128.84823529411764,
748,sample748.csv,fast_typer,securepassword123,17,84.40058823529411,100.4135294117647,
749,sample749.csv,moderate_typer,securepassword123,17,118.20117647058824,123.09235294117649,
750,sample750.csv,slow_typer,securepassword123,17,205.69823529411764,156.98705882352942,
751,sample751.csv,moderate_typer,securepassword123,17,120.4935294117647,134.1564705882353,
752,sample752.csv,erratic_typer,securepassword123,17,144.2364705882353,137.44823529411767,
753,sample753.csv,careful_typer,securepassword123,17,150.80588235294115,144.08705882352942,
754,sample754.csv,fast_typer,securepassword123,17,87.53705882352942,94.07588235294119,
755,sample755.csv,careful_typer,securepassword123,17,169.15176470588239,148.91882352941175,
756,sample756.csv,moderate_typer,securepassword123,17,126.68235294117646,114.45823529411764,
757,sample757.csv,erratic_typer,securepassword123,17,139.00294117647059,131.2094117647059,
758,sample758.csv,expert_typer,securepassword123,17,77.1735294117647,71.89764705882354,
759,sample759.csv,erratic_typer,securepassword123,17,148.8794117647059,134.15588235294118,
760,sample760.csv,moderate_typer,securepassword123,17,108.16470588235293,109.32411764705883,
761,sample761.csv,slow_typer,securepassword123,17,195.34823529411764,161.13411764705884,
762,sample762.csv,fast_typer,securepassword123,17,84.17176470588235,97.5935294117647,
763,sample763.csv,moderate_typer,securepassword123,17,131.82705882352943,117.17823529411764,
764,sample764.csv,moderate_typer,securepassword123,17,118.32117647058824,120.76058823529414,
765,sample765.csv,fast_typer,securepassword123,17,90.61705882352942,82.83941176470589,
766,sample766.csv,fast_typer,securepassword123,17,99.52235294117648,94.56235294117647,
767,sample767.csv,fast_typer,securepassword123,17,89.6164705882353,101.58823529411765,
768,sample768.csv,expert_typer,securepassword123,17,69.36588235294117,76.71058823529411,
769,sample769.csv,fast_typer,securepassword123,17,87.44999999999999,89.28411764705882,
770,sample770.csv,careful_typer,securepassword123,17,159.9664705882353,133.17529411764704,
771,sample771.csv,careful_typer,securepassword123,17,147.44941176470587,127.42352941176469,
772,sample772.csv,fast_typer,securepassword123,17,88.62647058823529,96.25529411764707,
773,sample773.csv,moderate_typer,securepassword123,17,116.3070588235294,118.25705882352942,
774,sample774.csv,moderate_typer,securepassword123,17,101.1935294117647,116.59823529411766,
775,sample775.csv,fast_typer,securepassword123,17,89.44529411764705,97.15647058823528,
776,sample776.csv,moderate_typer,securepassword123,17,131.43352941176474,116.1664705882353,
777,sample777.csv,moderate_typer,securepassword123,17,117.37588235294118,120.87529411764706,
778,sample778.csv,erratic_typer,securepassword123,17,118.31588235294117,154.8411764705882,
779,sample779.csv,erratic_typer,securepassword123,17,142.44764705882355,144.77117647058824,
780,sample780.csv,erratic_typer,securepassword123,17,131.40411764705883,107.44470588235295,
781,sample781.csv,fast_typer,securepassword123,17,93.83000000000001,100.54647058823528,
782,sample782.csv,careful_typer,securepassword123,17,169.88588235294117,142.8247058823529,
783,sample783.csv,slow_typer,securepassword123,17,217.18058823529412,164.95823529411766,
784,sample784.csv,moderate_typer,securepassword123,17,134.37235294117647,137.02588235294115,
785,sample785.csv,moderate_typer,securepassword123,17,123.51764705882354,131.0629411764706,
786,sample786.csv,erratic_typer,securepassword123,17,151.51823529411763,155.41,
787,sample787.csv,fast_typer,securepassword123,17,78.30823529411765,101.3835294117647,
788,sample788.csv,expert_typer,securepassword123,17,77.34,84.54823529411766,
789,sample789.csv,expert_typer,securepassword123,17,74.08176470588235,76.5335294117647,
790,sample790.csv,moderate_typer,securepassword123,17,112.61705882352942,127.15764705882354,
791,sample791.csv,fast_typer,securepassword123,17,85.36470588235294,92.01176470588237,
792,sample792.csv,moderate_typer,securepassword123,17,129.28,121.21176470588235,
793,sample793.csv,erratic_typer,securepassword123,17,143.06235294117647,130.87764705882353,
794,sample794.csv,slow_typer,securepassword123,17,204.58647058823527,164.05352941176469,
795,sample795.csv,fast_typer,securepassword123,17,90.80411764705882,96.88764705882353,
796,sample796.csv,slow_typer,securepassword123,17,203.90352941176468,178.0952941176471,
797,sample797.csv,expert_typer,securepassword123,17,82.23647058823529,81.68294117647058,
798,sample798.csv,slow_typer,securepassword123,17,214.4541176470588,169.5770588235294,
799,sample799.csv,erratic_typer,securepassword123,17,129.93823529411765,135.52705882352942,
800,sample800.csv,moderate_typer,securepassword123,17,118.03352941176472,141.145294117647,
801,sample801.csv,erratic_typer,securepassword123,17,135.13823529411764,141.4323529411765,
802,sample802.csv,fast_typer,securepassword123,17,74.96705882352941,99.76352941176471,
803,sample803.csv,fast_typer,securepassword123,17,74.7541176470588,86.64235294117645,
804,sample804.csv,moderate_typer,securepassword123,17,136.57764705882357,123.5005882352941,
805,sample805.csv,moderate_typer,securepassword123,17,112.61941176470589,130.56470588235297,
806,sample806.csv,moderate_typer,securepassword123,17,117.20529411764704,134.76294117647058,
807,sample807.csv,moderate_typer,securepassword123,17,114.74823529411765,112.21470588235294,
808,sample808.csv,fast_typer,securepassword123,17,95.55823529411765,81.54823529411766,
809,sample809.csv,fast_typer,securepassword123,17,98.36823529411765,96.54941176470588,
810,sample810.csv,fast_typer,securepassword123,17,83.51882352941176,93.81823529411766,
811,sample811.csv,fast_typer,securepassword123,17,96.35882352941177,91.29411764705883,
812,sample812.csv,moderate_typer,securepassword123,17,138.70176470588237,125.46176470588235,
813,sample813.csv,careful_typer,securepassword123,17,179.77941176470588,138.5435294117647,
814,sample814.csv,fast_typer,securepassword123,17,74.87588235294118,94.68529411764706,
815,sample815.csv,moderate_typer,securepassword123,17,127.59882352941176,133.4029411764706,
816,sample816.csv,careful_typer,securepassword123,17,158.05705882352942,126.97764705882355,
817,sample817.csv,expert_typer,securepassword123,17,66.50764705882354,85.98529411764704,
818,sample818.csv,careful_typer,securepassword123,17,164.10411764705879,137.74882352941177,
819,sample819.csv,moderate_typer,securepassword123,17,129.29882352941175,124.51294117647058,
820,sample820.csv,careful_typer,securepassword123,17,165.74764705882353,166.99411764705883,
821,sample821.csv,careful_typer,securepassword123,17,150.46588235294118,144.16529411764702,
822,sample822.csv,moderate_typer,securepassword123,17,125.84764705882353,133.01823529411763,
823,sample823.csv,slow_typer,securepassword123,17,207.67823529411766,157.16,
824,sample824.csv,fast_typer,securepassword123,17,82.6964705882353,90.42999999999999,
825,sample825.csv,two_finger_typer,securepassword123,17,182.52823529411762,208.9894117647059,
826,sample826.csv,careful_typer,securepassword123,17,144.54,143.3705882352941,
827,sample827.csv,moderate_typer,securepassword123,17,117.90941176470588,119.07000000000001,
828,sample828.csv,moderate_typer,securepassword123,17,108.28352941176472,138.03117647058824,
829,sample829.csv,fast_typer,securepassword123,17,83.0035294117647,98.68588235294118,
830,sample830.csv,fast_typer,securepassword123,17,80.38647058823528,84.5929411764706,
831,sample831.csv,moderate_typer,securepassword123,17,127.32294117647061,123.11823529411765,
832,sample832.csv,fast_typer,securepassword123,17,90.22176470588236,85.62764705882353,
833,sample833.csv,fast_typer,securepassword123,17,88.99529411764706,83.03058823529413,
834,sample834.csv,fast_typer,securepassword123,17,78.11411764705883,88.53999999999999,
835,sample835.csv,erratic_typer,securepassword123,17,146.78764705882352,141.83058823529413,
836,sample836.csv,slow_typer,securepassword123,17,233.79705882352943,181.23764705882354,
837,sample837.csv,moderate_typer,securepassword123,17,142.2941176470588,123.12941176470589,
838,sample838.csv,fast_typer,securepassword123,17,88.10470588235295,76.40823529411765,
839,sample839.csv,fast_typer,securepassword123,17,87.33470588235295,86.82764705882353,
840,sample840.csv,careful_typer,securepassword123,17,171.1358823529412,133.69411764705885,
841,sample841.csv,careful_typer,securepassword123,17,171.30352941176469,149.9735294117647,
842,sample842.csv,erratic_typer,securepassword123,17,141.77588235294115,115.6035294117647,
843,sample843.csv,fast_typer,securepassword123,17,81.12882352941176,74.78823529411765,
844,sample844.csv,moderate_typer,securepassword123,17,126.88529411764706,124.31,
845,sample845.csv,expert_typer,securepassword123,17,72.43764705882352,72.49411764705883,
846,sample846.csv,fast_typer,securepassword123,17,90.97529411764707,84.31941176470588,
847,sample847.csv,fast_typer,securepassword123,17,88.7,100.38647058823528,
848,sample848.csv,expert_typer,securepassword123,17,74.29117647058823,67.06529411764706,
849,sample849.csv,fast_typer,securepassword123,17,85.38411764705882,84.55000000000001,
850,sample850.csv,slow_typer,securepassword123,17,208.25235294117647,160.91176470588238,
851,sample851.csv,careful_typer,securepassword123,17,161.5964705882353,160.07823529411763,
852,sample852.csv,moderate_typer,securepassword123,17,121.65823529411765,146.53823529411764,
853,sample853.csv,moderate_typer,securepassword123,17,117.25411764705882,137.5364705882353,
854,sample854.csv,slow_typer,securepassword123,17,214.10882352941175,183.32823529411763,
855,sample855.csv,careful_typer,securepassword123,17,168.08882352941174,147.5947058823529,
856,sample856.csv,moderate_typer,securepassword123,17,118.46999999999998,136.68764705882356,
857,sample857.csv,moderate_typer,securepassword123,17,137.8664705882353,112.12,
858,sample858.csv,moderate_typer,securepassword123,17,116.97117647058823,127.44882352941177,
859,sample859.csv,moderate_typer,securepassword123,17,122.77764705882355,106.79823529411766,
860,sample860.csv,fast_typer,securepassword123,17,86.72529411764707,92.29764705882354,
861,sample861.csv,fast_typer,securepassword123,17,91.00882352941177,87.82058823529412,
862,sample862.csv,moderate_typer,securepassword123,17,137.04764705882354,125.06647058823528,
